"","CHR","start","end","BinFilterFlag","GC","exondensity","FRS"
"chr11_1932","chr11",96600001,96650000,1,0.378,0,0.166945648471885
"chr11_1933","chr11",96650001,96700000,1,0.353,0,0.163996668101954
"chr11_1934","chr11",96700001,96750000,1,0.376,0,0.167793604231487
"chr11_1935","chr11",96750001,96800000,1,0.348,0,0.165799938011802
"chr11_1936","chr11",96800001,96850000,1,0.349,0,0.163539545349011
"chr11_1937","chr11",96850001,96900000,1,0.368,0,0.166669054293036
"chr11_1938","chr11",96900001,96950000,1,0.366,0,0.170309154782925
"chr11_1939","chr11",96950001,97000000,1,0.358,0,0.166105404596403
"chr11_1940","chr11",97000001,97050000,1,0.357,0,0.165876482250708
"chr11_1941","chr11",97050001,97100000,1,0.369,0,0.168116983593175
"chr11_1942","chr11",97100001,97150000,1,0.359,0,0.166583797447523
"chr11_1943","chr11",97150001,97200000,1,0.379,0,0.172128273473501
"chr11_1944","chr11",97200001,97250000,1,0.359,0,0.168435709294974
"chr11_1945","chr11",97250001,97300000,1,0.36,0,0.169113307354496
"chr11_1946","chr11",97300001,97350000,1,0.354,0,0.166528365546571
"chr11_1947","chr11",97350001,97400000,1,0.359,0,0.166794104676417
"chr11_1948","chr11",97400001,97450000,1,0.344,0,0.165943709974827
"chr11_1949","chr11",97450001,97500000,1,0.349,0,0.166127048778776
"chr11_1950","chr11",97500001,97550000,1,0.348,0,0.164984818568144
"chr11_1951","chr11",97550001,97600000,1,0.352,0,0.165001003300688
"chr11_1952","chr11",97600001,97650000,1,0.367,0,0.165808303607687
"chr11_1953","chr11",97650001,97700000,1,0.361,0,0.166668753109907
"chr11_1954","chr11",97700001,97750000,1,0.348,0,0.16622510286636
"chr11_1955","chr11",97750001,97800000,1,0.344,0,0.16814437140282
"chr11_1956","chr11",97800001,97850000,1,0.356,0,0.167770526849666
"chr11_1957","chr11",97850001,97900000,1,0.348,0,0.159585725962443
"chr11_1958","chr11",97900001,97950000,1,0.36,0,0.167693550724423
"chr11_1959","chr11",97950001,98000000,1,0.348,0,0.164119584234653
"chr11_1960","chr11",98000001,98050000,1,0.357,0,0.16972369206873
"chr11_1961","chr11",98050001,98100000,1,0.348,0,0.163277368731697
"chr11_1962","chr11",98100001,98150000,1,0.345,0,0.166440387901608
"chr11_1963","chr11",98150001,98200000,1,0.342,0,0.161001763551454
"chr11_1964","chr11",98200001,98250000,1,0.36,0,0.166681077234152
"chr11_1965","chr11",98250001,98300000,1,0.369,0,0.167189208438165
"chr11_1966","chr11",98300001,98350000,1,0.367,0,0.16705444985156
"chr11_1967","chr11",98350001,98400000,1,0.349,0,0.165373568461313
"chr11_1968","chr11",98400001,98450000,1,0.352,0,0.164933359268092
"chr11_1969","chr11",98450001,98500000,1,0.364,0,0.168691163343352
"chr11_1970","chr11",98500001,98550000,1,0.354,0,0.163092118868378
"chr11_1971","chr11",98550001,98600000,1,0.361,0,0.170976579051108
"chr11_1972","chr11",98600001,98650000,1,0.383,0,0.170777993956418
"chr11_1973","chr11",98650001,98700000,1,0.336,0,0.163127304312371
"chr11_1974","chr11",98700001,98750000,1,0.353,0,0.167567706801934
"chr11_1975","chr11",98750001,98800000,1,0.365,0,0.169951159771418
"chr11_1976","chr11",98800001,98850000,1,0.342,0,0.166251891362819
"chr11_1977","chr11",98850001,98900000,1,0.35,1,0.167217022920149
"chr11_1978","chr11",98900001,98950000,1,0.346,0,0.164071644139163
"chr11_1979","chr11",98950001,99000000,1,0.346,0,0.162541695471779
"chr11_1980","chr11",99000001,99050000,1,0.347,0,0.165689130249619
"chr11_1981","chr11",99050001,99100000,1,0.333,0,0.163443811688193
"chr11_1982","chr11",99100001,99150000,1,0.325,0,0.16211553714485
"chr11_1983","chr11",99150001,99200000,1,0.341,1,0.163719873340738
"chr11_1984","chr11",99200001,99250000,1,0.35,0,0.162059021245728
"chr11_1985","chr11",99250001,99300000,1,0.358,0,0.168530366142952
"chr11_1986","chr11",99300001,99350000,1,0.336,0,0.165434279980976
"chr11_1987","chr11",99350001,99400000,1,0.346,0,0.163322583211108
"chr11_1988","chr11",99400001,99450000,1,0.355,1,0.163150731027599
"chr11_1989","chr11",99450001,99500000,1,0.362,0,0.171212325862936
"chr11_1990","chr11",99500001,99550000,0,0.354,0,0.16734079149272
"chr11_1991","chr11",99550001,99600000,1,0.339,0,0.164622056603532
"chr11_1992","chr11",99600001,99650000,1,0.345,0,0.161908481659156
"chr11_1993","chr11",99650001,99700000,1,0.358,1,0.168302019506685
"chr11_1994","chr11",99700001,99750000,1,0.345,2,0.164931022797016
"chr11_1995","chr11",99750001,99800000,1,0.354,1,0.169620076801326
"chr11_1996","chr11",99800001,99850000,1,0.358,1,0.16903017872597
"chr11_1997","chr11",99850001,99900000,1,0.366,1,0.169428426071716
"chr11_1998","chr11",99900001,99950000,1,0.348,4,0.162146919443925
"chr11_1999","chr11",99950001,100000000,1,0.354,0,0.167766216071385
"chr11_2000","chr11",100000001,100050000,1,0.358,0,0.168672859286258
"chr11_2001","chr11",100050001,100100000,1,0.349,3,0.164837515719133
"chr11_2002","chr11",100100001,100150000,1,0.37,2,0.167686316856814
"chr11_2003","chr11",100150001,100200000,1,0.364,3,0.168458477762991
"chr11_2004","chr11",100200001,100250000,1,0.362,4,0.167880939749151
"chr11_2005","chr11",100250001,100300000,1,0.384,0,0.175200598094739
"chr11_2006","chr11",100300001,100350000,1,0.388,0,0.179630928083642
"chr11_2007","chr11",100350001,100400000,1,0.393,0,0.174500306793773
"chr11_2008","chr11",100400001,100450000,1,0.38,0,0.164092544561688
"chr11_2009","chr11",100450001,100500000,1,0.392,0,0.171965199001451
"chr11_2010","chr11",100500001,100550000,1,0.39,1,0.172362601174635
"chr11_2011","chr11",100550001,100600000,1,0.397,3,0.171340064378022
"chr11_2012","chr11",100600001,100650000,1,0.399,1,0.170877589675369
"chr11_2013","chr11",100650001,100700000,1,0.386,1,0.170093978231856
"chr11_2014","chr11",100700001,100750000,1,0.372,1,0.170071932864163
"chr11_2015","chr11",100750001,100800000,1,0.379,2,0.170678883312529
"chr11_2016","chr11",100800001,100850000,1,0.358,17,0.168005531753064
"chr11_2017","chr11",100850001,100900000,1,0.374,4,0.166101987388426
"chr11_2018","chr11",100900001,100950000,1,0.361,5,0.163866897777726
"chr11_2019","chr11",100950001,101000000,1,0.391,4,0.166773332359699
"chr11_2020","chr11",101000001,101050000,1,0.362,4,0.16412273333588
"chr11_2021","chr11",101050001,101100000,1,0.383,2,0.171018565737238
"chr11_2022","chr11",101100001,101150000,1,0.407,0,0.171550034214953
"chr11_2023","chr11",101150001,101200000,1,0.377,0,0.173366820742054
"chr11_2024","chr11",101200001,101250000,1,0.379,0,0.169584959404489
"chr11_2025","chr11",101250001,101300000,1,0.361,0,0.163524375841296
"chr11_2026","chr11",101300001,101350000,1,0.391,8,0.172811651551422
"chr11_2027","chr11",101350001,101400000,1,0.37,5,0.168523456563252
"chr11_2028","chr11",101400001,101450000,1,0.367,0,0.16526873003783
"chr11_2029","chr11",101450001,101500000,1,0.384,1,0.166227461844209
"chr11_2030","chr11",101500001,101550000,1,0.377,0,0.165947775689295
"chr11_2031","chr11",101550001,101600000,1,0.389,0,0.166515565520616
"chr11_2032","chr11",101600001,101650000,1,0.37,0,0.163351528568556
"chr11_2033","chr11",101650001,101700000,1,0.379,0,0.165946645840212
"chr11_2034","chr11",101700001,101750000,1,0.388,0,0.171430726998734
"chr11_2035","chr11",101750001,101800000,1,0.373,12,0.16818433879584
"chr11_2036","chr11",101800001,101850000,1,0.359,6,0.161971708328328
"chr11_2037","chr11",101850001,101900000,1,0.391,4,0.160053305861279
"chr11_2038","chr11",101900001,101950000,1,0.402,6,0.167728548474514
"chr11_2039","chr11",101950001,102000000,1,0.42,6,0.169595328522619
"chr11_2040","chr11",102000001,102050000,1,0.381,1,0.16469113756628
"chr11_2041","chr11",102050001,102100000,1,0.382,5,0.158863990409053
"chr11_2042","chr11",102100001,102150000,1,0.432,1,0.171215674872869
"chr11_2043","chr11",102150001,102200000,1,0.407,6,0.187169083803841
"chr11_2044","chr11",102200001,102250000,1,0.386,15,0.191400463535552
"chr11_2045","chr11",102250001,102300000,1,0.404,4,0.188687887716709
"chr11_2046","chr11",102300001,102350000,1,0.416,2,0.191308379080029
"chr11_2047","chr11",102350001,102400000,1,0.398,7,0.17938629734381
"chr11_2048","chr11",102400001,102450000,1,0.394,3,0.184272314113046
"chr11_2049","chr11",102450001,102500000,1,0.395,8,0.181245990009315
"chr11_2050","chr11",102500001,102550000,1,0.396,0,0.176462031885773
"chr11_2051","chr11",102550001,102600000,1,0.392,21,0.180025825365452
"chr11_2052","chr11",102600001,102650000,1,0.39,10,0.176046193504733
"chr11_2053","chr11",102650001,102700000,1,0.396,17,0.167311229746181
"chr11_2054","chr11",102700001,102750000,1,0.38,26,0.159741653556151
"chr11_2055","chr11",102750001,102800000,1,0.421,0,0.174493809872903
"chr11_2056","chr11",102800001,102850000,1,0.386,10,0.168143900911168
"chr11_2057","chr11",102850001,102900000,1,0.381,0,0.164417947502703
"chr11_2058","chr11",102900001,102950000,1,0.354,4,0.170312160249404
"chr11_2059","chr11",102950001,103000000,1,0.363,18,0.176720164022363
"chr11_2060","chr11",103000001,103050000,1,0.345,26,0.157712029764081
"chr11_2061","chr11",103050001,103100000,1,0.341,20,0.159123210489971
"chr11_2062","chr11",103100001,103150000,1,0.346,12,0.160852986514072
"chr11_2063","chr11",103150001,103200000,1,0.351,12,0.167728845058432
"chr11_2064","chr11",103200001,103250000,1,0.365,1,0.16857233124723
"chr11_2065","chr11",103250001,103300000,1,0.37,1,0.169912732727321
"chr11_2066","chr11",103300001,103350000,1,0.342,5,0.165326837177052
"chr11_2067","chr11",103350001,103400000,1,0.38,0,0.170129740162144
"chr11_2068","chr11",103400001,103450000,1,0.401,0,0.170421979699017
"chr11_2069","chr11",103450001,103500000,1,0.392,0,0.168739693189016
"chr11_2070","chr11",103500001,103550000,1,0.383,0,0.166118930070629
"chr11_2071","chr11",103550001,103600000,1,0.382,0,0.173227462087434
"chr11_2072","chr11",103600001,103650000,1,0.384,0,0.170574957778715
"chr11_2073","chr11",103650001,103700000,1,0.378,0,0.168168983794595
"chr11_2074","chr11",103700001,103750000,1,0.391,1,0.166660678560002
"chr11_2075","chr11",103750001,103800000,1,0.393,2,0.18031013072004
"chr11_2076","chr11",103800001,103850000,1,0.377,2,0.167589003337292
"chr11_2077","chr11",103850001,103900000,1,0.376,2,0.168060099145054
"chr11_2078","chr11",103900001,103950000,1,0.366,1,0.171260668311067
"chr11_2079","chr11",103950001,104000000,1,0.354,0,0.166210627696136
"chr11_2080","chr11",104000001,104050000,1,0.366,1,0.163967315209173
"chr11_2081","chr11",104050001,104100000,1,0.377,0,0.168869766070911
"chr11_2082","chr11",104100001,104150000,1,0.347,0,0.162042231915649
"chr11_2083","chr11",104150001,104200000,1,0.363,0,0.167276419406811
"chr11_2084","chr11",104200001,104250000,1,0.362,0,0.1639404583937
"chr11_2085","chr11",104250001,104300000,1,0.354,0,0.161821906746227
"chr11_2086","chr11",104300001,104350000,1,0.348,0,0.165239486496443
"chr11_2087","chr11",104350001,104400000,1,0.358,0,0.164617794847443
"chr11_2088","chr11",104400001,104450000,1,0.358,0,0.165014406603748
"chr11_2089","chr11",104450001,104500000,1,0.355,0,0.168334017046823
"chr11_2090","chr11",104500001,104550000,1,0.353,0,0.168867924243331
"chr11_2091","chr11",104550001,104600000,1,0.337,0,0.168996668417634
"chr11_2092","chr11",104600001,104650000,1,0.377,0,0.172681299281498
"chr11_2093","chr11",104650001,104700000,1,0.353,0,0.168104468664433
"chr11_2094","chr11",104700001,104750000,1,0.337,0,0.166410503763065
"chr11_2095","chr11",104750001,104800000,1,0.37,16,0.171544587259027
"chr11_2096","chr11",104800001,104850000,1,0.373,12,0.187559569405144
"chr11_2097","chr11",104850001,104900000,1,0.365,17,0.177830075447692
"chr11_2098","chr11",104900001,104950000,1,0.377,14,0.185281303171902
"chr11_2099","chr11",104950001,105000000,1,0.377,4,0.180537895105267
"chr11_2100","chr11",105000001,105050000,1,0.359,3,0.172381050102054
"chr11_2101","chr11",105050001,105100000,1,0.356,0,0.183220820350796
"chr11_2102","chr11",105100001,105150000,1,0.355,0,0.165203322934776
"chr11_2103","chr11",105150001,105200000,1,0.35,0,0.162209652656499
"chr11_2104","chr11",105200001,105250000,1,0.355,0,0.168999307089232
"chr11_2105","chr11",105250001,105300000,1,0.342,0,0.164651758096426
"chr11_2106","chr11",105300001,105350000,1,0.354,0,0.164010398880409
"chr11_2107","chr11",105350001,105400000,1,0.357,0,0.164577790725751
"chr11_2108","chr11",105400001,105450000,1,0.356,0,0.161861519335857
"chr11_2109","chr11",105450001,105500000,1,0.341,4,0.159495107177931
"chr11_2110","chr11",105500001,105550000,1,0.339,0,0.164465960267415
"chr11_2111","chr11",105550001,105600000,1,0.359,0,0.165731911927541
"chr11_2112","chr11",105600001,105650000,1,0.354,1,0.164444658365786
"chr11_2113","chr11",105650001,105700000,1,0.357,0,0.16399823191902
"chr11_2114","chr11",105700001,105750000,1,0.366,1,0.163912109976913
"chr11_2115","chr11",105750001,105800000,1,0.346,9,0.157411845090408
"chr11_2116","chr11",105800001,105850000,0,0.352,6,0.161991197679092
"chr11_2117","chr11",105850001,105900000,1,0.38,5,0.180156223893554
"chr11_2118","chr11",105900001,105950000,1,0.363,5,0.174714453570247
"chr11_2119","chr11",105950001,106000000,1,0.376,7,0.17105076978744
"chr11_2120","chr11",106000001,106050000,1,0.393,0,0.171664307133537
"chr11_2121","chr11",106050001,106100000,1,0.392,0,0.171890681312741
"chr11_2122","chr11",106100001,106150000,1,0.375,6,0.168084670831627
"chr11_2123","chr11",106150001,106200000,1,0.396,0,0.173746272495428
"chr11_2124","chr11",106200001,106250000,1,0.378,0,0.171295229575043
"chr11_2125","chr11",106250001,106300000,1,0.385,0,0.166963261337694
"chr11_2126","chr11",106300001,106350000,1,0.363,0,0.166006047507225
"chr11_2127","chr11",106350001,106400000,1,0.35,0,0.163671031751021
"chr11_2128","chr11",106400001,106450000,1,0.361,0,0.169036260337051
"chr11_2129","chr11",106450001,106500000,1,0.371,0,0.169523672070964
"chr11_2130","chr11",106500001,106550000,1,0.356,1,0.167399441297508
"chr11_2131","chr11",106550001,106600000,1,0.349,2,0.163540783892351
"chr11_2132","chr11",106600001,106650000,1,0.361,2,0.169236723159565
"chr11_2133","chr11",106650001,106700000,1,0.364,1,0.169847222049746
"chr11_2134","chr11",106700001,106750000,1,0.358,0,0.1706346207474
"chr11_2135","chr11",106750001,106800000,1,0.35,0,0.164853727011405
"chr11_2136","chr11",106800001,106850000,1,0.367,3,0.166934429807705
"chr11_2137","chr11",106850001,106900000,1,0.381,2,0.16529915108023
"chr11_2138","chr11",106900001,106950000,1,0.375,0,0.169324111639979
"chr11_2139","chr11",106950001,107000000,1,0.372,0,0.17149245770322
"chr11_2140","chr11",107000001,107050000,1,0.37,0,0.166718049275364
"chr11_2141","chr11",107050001,107100000,1,0.382,0,0.173490355134259
"chr11_2142","chr11",107100001,107150000,1,0.412,0,0.171469498401201
"chr11_2143","chr11",107150001,107200000,1,0.369,1,0.171061016542523
"chr11_2144","chr11",107200001,107250000,1,0.37,6,0.175122098511791
"chr11_2145","chr11",107250001,107300000,1,0.361,5,0.172098180156253
"chr11_2146","chr11",107300001,107350000,1,0.37,7,0.17376333503787
"chr11_2147","chr11",107350001,107400000,1,0.373,4,0.166590798828034
"chr11_2148","chr11",107400001,107450000,1,0.38,9,0.175324273330242
"chr11_2149","chr11",107450001,107500000,1,0.394,6,0.168497576568399
"chr11_2150","chr11",107500001,107550000,1,0.4,10,0.160260870138141
"chr11_2151","chr11",107550001,107600000,1,0.399,3,0.161053977427789
"chr11_2152","chr11",107600001,107650000,1,0.41,0,0.169032017076711
"chr11_2153","chr11",107650001,107700000,1,0.424,8,0.174235842089994
"chr11_2154","chr11",107700001,107750000,1,0.442,1,0.172943837353733
"chr11_2155","chr11",107750001,107800000,1,0.448,1,0.170979988607875
"chr11_2156","chr11",107800001,107850000,1,0.422,1,0.169578672500851
"chr11_2157","chr11",107850001,107900000,1,0.428,1,0.180785905464147
"chr11_2158","chr11",107900001,107950000,1,0.393,10,0.179461075518826
"chr11_2159","chr11",107950001,108000000,1,0.408,10,0.183320474040968
"chr11_2160","chr11",108000001,108050000,1,0.39,21,0.182929923495036
"chr11_2161","chr11",108050001,108100000,1,0.412,16,0.192443074816245
"chr11_2162","chr11",108100001,108150000,1,0.384,18,0.18757498384708
"chr11_2163","chr11",108150001,108200000,1,0.359,30,0.17519884032717
"chr11_2164","chr11",108200001,108250000,1,0.382,17,0.178166940444152
"chr11_2165","chr11",108250001,108300000,1,0.399,7,0.169319588734223
"chr11_2166","chr11",108300001,108350000,1,0.402,6,0.179739293098747
"chr11_2167","chr11",108350001,108400000,1,0.415,9,0.174502930324822
"chr11_2168","chr11",108400001,108450000,1,0.418,3,0.175251980657615
"chr11_2169","chr11",108450001,108500000,1,0.408,1,0.168887539174638
"chr11_2170","chr11",108500001,108550000,1,0.395,5,0.173105560258866
"chr11_2171","chr11",108550001,108600000,1,0.373,8,0.172250572464967
"chr11_2172","chr11",108600001,108650000,1,0.369,0,0.17397340789653
"chr11_2173","chr11",108650001,108700000,1,0.372,0,0.169523439658327
"chr11_2174","chr11",108700001,108750000,1,0.369,3,0.168038386656057
"chr11_2175","chr11",108750001,108800000,1,0.373,1,0.17061329929328
"chr11_2176","chr11",108800001,108850000,1,0.418,1,0.169678661787431
"chr11_2177","chr11",108850001,108900000,1,0.392,0,0.167727363054894
"chr11_2178","chr11",108900001,108950000,1,0.413,0,0.170195384046781
"chr11_2179","chr11",108950001,109000000,1,0.392,1,0.169076470702749
"chr11_2180","chr11",109000001,109050000,1,0.39,2,0.165701922053627
"chr11_2181","chr11",109050001,109100000,1,0.368,0,0.170173612291544
"chr11_2182","chr11",109100001,109150000,1,0.36,0,0.164316711817149
"chr11_2183","chr11",109150001,109200000,1,0.386,0,0.169964226788329
"chr11_2184","chr11",109200001,109250000,1,0.384,0,0.172907490147654
"chr11_2185","chr11",109250001,109300000,1,0.395,3,0.171712427290102
"chr11_2186","chr11",109300001,109350000,1,0.371,0,0.171121938594753
"chr11_2187","chr11",109350001,109400000,1,0.381,0,0.175113355349427
"chr11_2188","chr11",109400001,109450000,1,0.38,0,0.177435246152327
"chr11_2189","chr11",109450001,109500000,1,0.386,0,0.16701483781925
"chr11_2190","chr11",109500001,109550000,1,0.378,0,0.169706288736838
"chr11_2191","chr11",109550001,109600000,1,0.374,0,0.166183791410497
"chr11_2192","chr11",109600001,109650000,1,0.396,0,0.168355103029229
"chr11_2193","chr11",109650001,109700000,1,0.377,0,0.166280934469992
"chr11_2194","chr11",109700001,109750000,1,0.385,0,0.171671148239583
"chr11_2195","chr11",109750001,109800000,1,0.367,0,0.170792621666922
"chr11_2196","chr11",109800001,109850000,1,0.394,0,0.177951998809418
"chr11_2197","chr11",109850001,109900000,1,0.389,0,0.179395546959567
"chr11_2198","chr11",109900001,109950000,1,0.402,0,0.183769672833789
"chr11_2199","chr11",109950001,110000000,1,0.392,2,0.181008675838151
"chr11_2200","chr11",110000001,110050000,1,0.382,8,0.175249456580595
"chr11_2201","chr11",110050001,110100000,1,0.42,3,0.177766105378233
